Channel A QCM Time [sec],Channel A Fundamental Boffs [mS],Channel A Fundamental Dissipation [ ],Channel A Fundamental Fi [rad],Channel A Flow [ul/min],Channel A Fundamental Frequency [Hz],Channel A Fundamental FWHM [Hz],Channel A Fundamental Gmax [mS],Channel A Fundamental Goffs [mS],Channel A Fundamental Q [ ],Channel A Fundamental Residual [ ],Channel A Fundamental Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A Fundamental Dissipation Variation [ ],Channel A Fundamental Frequency Variation [Hz],Channel A Fundamental FWHM Variation[Hz],Channel A 3. Boffs [mS],Channel A 3. Dissipation  [ ],Channel A 3. Fi [rad],Channel A Flow [ul/min].1,Channel A 3. Overtone [Hz],Channel A 3. FWHM [Hz],Channel A 3. Gmax [mS],Channel A 3. Goffs [mS],Channel A 3. Q  [ ],Channel A 3. Residual  [ ],Channel A 3. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].1,Channel A 3. Dissipation Variation [ ],Channel A 3. Overtone Variation [Hz],Channel A 3. FWHM Variation [Hz],Channel A 5. Boffs [mS],Channel A 5. Dissipation  [ ],Channel A 5. Fi [rad],Channel A Flow [ul/min].2,Channel A 5. Overtone [Hz],Channel A 5. FWHM [Hz],Channel A 5. Gmax [mS],Channel A 5. Goffs [mS],Channel A 5. Q  [ ],Channel A 5. Residual  [ ],Channel A 5. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].2,Channel A 5. Dissipation Variation [ ],Channel A 5. Overtone Variation [Hz],Channel A 5. FWHM Variation [Hz],Channel A 7. Boffs [mS],Channel A 7. Dissipation  [ ],Channel A 7. Fi [rad],Channel A Flow [ul/min].3,Channel A 7. Overtone [Hz],Channel A 7. FWHM [Hz],Channel A 7. Gmax [mS],Channel A 7. Goffs [mS],Channel A 7. Q  [ ],Channel A 7. Residual  [ ],Channel A 7. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].3,Channel A 7. Dissipation Variation [ ],Channel A 7. Overtone Variation [Hz],Channel A 7. FWHM Variation [Hz],Channel A 9. Boffs [mS],Channel A 9. Dissipation  [ ],Channel A 9. Fi [rad],Channel A Flow [ul/min].4,Channel A 9. Overtone [Hz],Channel A 9. FWHM [Hz],Channel A 9. Gmax [mS],Channel A 9. Goffs [mS],Channel A 9. Q  [ ],Channel A 9. Residual  [ ],Channel A 9. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].4,Channel A 9. Dissipation Variation [ ],Channel A 9. Overtone Variation [Hz],Channel A 9. FWHM Variation [Hz],Channel A 11. Boffs [mS],Channel A 11. Dissipation  [ ],Channel A 11. Fi [rad],Channel A Flow [ul/min].5,Channel A 11. Overtone [Hz],Channel A 11. FWHM [Hz],Channel A 11. Gmax [mS],Channel A 11. Goffs [mS],Channel A 11. Q  [ ],Channel A 11. Residual  [ ],Channel A 11. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].5,Channel A 11. Dissipation Variation [ ],Channel A 11. Overtone Variation [Hz],Channel A 11. FWHM Variation [Hz],Channel A 13. Boffs [mS],Channel A 13. Dissipation  [ ],Channel A 13. Fi [rad],Channel A Flow [ul/min].6,Channel A 13. Overtone [Hz],Channel A 13. FWHM [Hz],Channel A 13. Gmax [mS],Channel A 13. Goffs [mS],Channel A 13. Q  [ ],Channel A 13. Residual  [ ],Channel A 13. Sauerbrey Mass [ng/cm2]
80.6794068,0.237149692187983,0.0003392266784375,-0.003921699448065,0,4998264.65654439,1695.54471739139,1.44721758653367,-0.0383231654175631,2947.8813535713,0.0057447017073208,-0.817209214065224,24.9865589141846,-2.02853613244037e-08,0.0461700120940804,-0.101375941516608,0.413154828884298,0.0001637943224937,-0.0076345325577118,0,14973129.4414811,2452.51359247802,0.969658935361878,-0.0029896226128815,6105.21771924299,0.0044050860819489,-0.495052908733487,24.9865589141846,2.12312307730327e-09,0.0839072726666927,0.031803540013243,0.64185164794076,0.0001281049314034,-0.0169734786235035,0,24948804.9917739,3196.06495206895,0.619139517371132,0.0179246956885492,7806.10074135803,0.0039413866759889,-1.7597223662585,24.9865589141846,-1.24608428065119e-07,0.497096713632345,-3.10876762964472,0.863377910198872,0.0001058532687072,-0.0301311529754192,0,34922998.3037804,3696.71352351327,0.452957644727626,0.0524275666641684,9447.03939909048,0.0060496055356439,-2.70261881724,24.9865589141846,6.99508573999132e-08,1.06883230060339,2.44300673895214,1.06805570887258,9.55560833303911e-05,-0.0337708885201631,0,44898697.11696,4290.34364313423,0.339341517743892,0.0633329686264073,10465.0584781969,0.0105833033271885,-0.959608414272467,24.9865589141846,1.46021962421893e-08,0.487936481833458,0.655666204494992,1.325047035057,8.50487352993791e-05,-0.0312350673660458,0,54874432.4333596,4667.00107872847,0.274304747264651,0.0612536664138024,11757.9643774821,0.0088636340243044,-3.73051574507898,24.9865589141846,1.61313552546477e-07,2.3183996155858,8.85218644276301,,,,0,64851521.1677189,,,,,,
85.7148914,0.237395950620135,0.0003392024586004,-0.0037088910232091,0,4998264.54179866,1695.42362131367,1.44720453712251,-0.0383152805314276,2948.09183909201,0.0056122448542723,1.21379034826532,25.015510559082,-4.45051984077809e-08,-0.068575725890696,-0.222472019234147,0.412994464813127,0.0001638802879675,-0.0075006559579055,0,14973129.2396259,2453.80073156484,0.969365469416746,-0.0031087792054322,6102.01515021852,0.0045579448855079,0.695892416127026,25.015510559082,8.80885968900815e-08,-0.117947867140174,1.31894262683181,0.641752823857888,0.0001281998351848,-0.0166182921208737,0,24948804.6239637,3198.43264085106,0.619238680056477,0.0177935004969077,7800.32204064963,0.0041055443797466,-0.457674321010709,25.015510559082,-2.97046466580489e-08,0.129286531358957,-0.741078847542667,0.862867442470638,0.0001058492825572,-0.0301984999820264,0,34922998.6698841,3696.57435395339,0.453074200278447,0.0523520078071847,9447.39516264154,0.006517708714832,-3.62833800667099,25.015510559082,6.59647073428254e-08,1.43493593484163,2.30383717907716,1.06794185719412,9.58498466524976e-05,-0.0327262531145893,0,44898694.9153386,4303.53302253247,0.339150830968744,0.0632015501891308,10432.9848708625,0.0097526515000062,3.37024716362357,25.015510559082,3.08365518348605e-07,-1.71368499845266,13.8450456027413,1.32507710951267,8.51249427100117e-05,-0.0308888175326161,0,54874431.6652035,4671.1828517449,0.274496396409259,0.0610352714049337,11747.4381557779,0.0073826733656413,-2.49448272971944,25.015510559082,2.37520963179081e-07,1.55024350434542,13.0339594591978,,,,0,64851588.5042301,,,,,,
90.7398498,0.237313590548252,0.0003392281575824,-0.0038305951268584,0,4998264.63059457,1695.552101746,1.44715553550271,-0.0383192752870027,2947.86849985182,0.0058034746740823,-0.357897368073463,24.9972534179688,-1.88062164556413e-08,0.0202201902866364,-0.0939915869073502,0.413064750478186,0.000163798129259,-0.0074490179849162,0,14973129.2291438,2452.57055688701,0.969285112019283,-0.0028783711431838,6105.07583037643,0.0048587539986,0.757737250253558,24.9972534179688,5.9298883677201e-09,-0.128430042415857,0.0887679490051596,0.641557438301786,0.0001281997055739,-0.0167119604134912,0,24948804.4342837,3198.42938289817,0.619212021117011,0.0178017735106242,7800.32992683335,0.0041080780970458,0.213792730048299,24.9972534179688,-2.98342575159568e-08,-0.0603934265673161,-0.744336800428755,0.863237749462343,0.0001057258664254,-0.0294316275884746,0,34922997.7292825,3692.26419310309,0.453108757210416,0.0524664965424256,9458.42331502617,0.0056701638354006,-1.24995985808117,24.9972534179688,-5.7451424391374e-08,0.494334407150745,-2.00632367122989,1.06825162177986,9.53985270569452e-05,-0.0342312388956046,0,44898696.2903097,4283.26949287268,0.339095492408388,0.0635561566344615,10482.3421372437,0.0102473429946735,0.666137261937062,24.9972534179688,-1.42954077203702e-07,-0.338713862001896,-6.41848405705423,1.32494955195571,8.50038884871733e-05,-0.0299972387201268,0,54874430.6923878,4664.53998737285,0.2744372037106,0.0612136901148568,11764.167708056,0.008310578471184,-0.92913374690847,24.9972534179688,1.16466740340642e-07,0.577427752315998,6.39109508714409,,,,0,64851530.8203687,,,,,,
95.7840939,0.237326593974765,0.0003392329025845,-0.003717442025861,0,4998264.59628666,1695.57580688413,1.44724289658878,-0.0383486638000125,2947.82726669809,0.0056056137339234,0.249352740123868,24.9929122924805,-1.4061214286844e-08,-0.014087725430727,-0.0702864487689112,0.412993725137321,0.0001637801160438,-0.0076807543224173,0,14973129.374097,2452.30086642956,0.969325902126967,-0.0028464688524774,6105.74729188806,0.0043523167665134,-0.0974870948120952,24.9929122924805,-1.20833267583614e-08,0.0165232364088297,-0.180922508445292,0.641701175150862,0.000128165070133,-0.0172769083805798,0,24948805.2440466,3197.56537383808,0.619181655135645,0.0179598665915242,7802.43789483502,0.0035704452144298,-2.65276774719357,24.9929122924805,-6.44696984916399e-08,0.749369420111179,-1.60834586051442,0.863022169224266,0.0001059232868106,-0.0297716739334113,0,34922997.7682339,3699.15870889364,0.453130890240449,0.0524004479760703,9440.79465535523,0.0064104296065914,-1.34845105909875,24.9929122924805,1.39968960827231e-07,0.533285729587078,4.88819211932559,1.06816181506801,9.56241711630521e-05,-0.0329154737158584,0,44898693.8960055,4293.40039010912,0.339486438117831,0.0634474887604739,10457.6069819718,0.0097497377767733,5.37493545065324,24.9929122924805,8.26900289031877e-08,-2.73301802575588,3.7124131793862,1.32520586849755,8.47873921805447e-05,-0.0297916609455154,0,54874430.0890458,4652.65982464381,0.27421373169411,0.0618656983398257,11794.2063587782,0.0085816793379247,0.0416983270509676,24.9929122924805,-1.00029566287911e-07,-0.0259142145514488,-5.48906764189451,,,,0,64851603.98955,,,,,,
100.8282557,0.237287170767828,0.0003392829787813,-0.0040094056303486,0,4998264.81995838,1695.82617685331,1.44738137509371,-0.0385254181531424,2947.39218451794,0.0052017517192352,-3.709636759758,24.987434387207,3.60149824303602e-08,0.20958399772644,0.180083520407834,0.413002438136252,0.0001638064171747,-0.0076773414476936,0,14973129.3937485,2452.69467988367,0.969193802498073,-0.0028399041239595,6104.76693921749,0.0044353212778866,-0.213430475257337,24.987434387207,1.42178041036408e-08,0.0361746568232775,0.212890945665094,0.641824984223659,0.0001281453240206,-0.0171614311140374,0,24948805.0550512,3197.07270770826,0.619121963188655,0.0179513948952915,7803.64018462848,0.0040509092254666,-1.9837239702791,24.987434387207,-8.42158108254763e-08,0.5603740029037,-2.10101199033716,0.863278214631436,0.0001059103199707,-0.0311387345133377,0,34923000.0947637,3698.70611437486,0.452876797163826,0.052511678767415,9441.95051319083,0.0055778030434142,-7.23124804858651,24.987434387207,1.27002120886495e-07,2.85981561243534,4.43559760053859,1.06778490807784,9.55919309271351e-05,-0.0314146925789868,0,44898691.0569466,4291.95257423441,0.339591133759652,0.0633753154250448,10461.1340131025,0.0091314910975169,10.958418097347,24.987434387207,5.04497929861562e-08,-5.57207699865103,2.26459730468287,1.32508148136643,8.50949611670399e-05,-0.0279849641859489,0,54874426.1763879,4669.53716454332,0.274626827260952,0.0614234418069994,11751.5771355371,0.0084846728340622,6.33752062293616,24.987434387207,2.07539420207225e-07,-3.9385721385479,11.3882722576172,,,,0,64851530.227875,,,,,,
105.8627317,0.237123323795154,0.0003393161886855,-0.0037592673621266,0,4998264.57519356,1695.99208569651,1.44725690289187,-0.0385157359971445,2947.10371430824,0.0058398866569466,0.622700599115342,25.0056209564209,6.92248866362251e-08,-0.0351808248087764,0.345992363607593,0.412826789739319,0.0001637708020677,-0.0074577629344598,0,14973129.3244707,2452.16139893338,0.969391398271498,-0.0028418870021459,6106.09453806082,0.0045152316935406,0.195308295637369,25.0056209564209,-2.13973028383391e-08,-0.0331031009554863,-0.320390004623277,0.641661354943243,0.0001281548904206,-0.0170079083979241,0,24948804.9342001,3197.31136246966,0.619280697219983,0.017899780123638,7803.05766496546,0.0041028960444528,-1.55591102533042,25.0056209564209,-7.46494108102018e-08,0.439522888511419,-1.86235722893844,0.863146614178801,0.000105742229456,-0.0295837186775741,0,34922996.7370063,3692.83553425678,0.452950122349395,0.0527265145225491,9456.95967584835,0.0057951862940409,1.25908159560391,25.0056209564209,-4.10883938283712e-08,-0.497941873967648,-1.43498251754045,1.06864177214796,9.57325134888357e-05,-0.0320651819787487,0,44898693.0505453,4298.26473809242,0.339274992253963,0.0633619367351516,10445.7719071235,0.0093370231136594,7.03767398819327,25.0056209564209,1.91032354686745e-07,-3.57847829908133,8.57676116268613,1.3253284885656,8.50666130000884e-05,-0.0289569378574312,0,54874427.9248338,4667.98172388308,0.27446092397538,0.0614194809528315,11755.4933096838,0.0083336965802877,3.52411215102131,25.0056209564209,1.79191253255704e-07,-2.19012619554996,9.83283159737493,,,,0,64851543.3685421,,,,,,
110.8972387,0.237108645051644,0.0003393107750379,-0.0037793273978498,0,4998264.62953052,1695.96504529101,1.44756078521518,-0.0385694407181098,2947.1507348625,0.0054460244092118,-0.339063666388392,24.990852355957,6.38112391179442e-08,0.019156139343977,0.318951958111711,0.41294549803643,0.0001638124394194,-0.0076898416165491,0,14973129.3424101,2452.78484332385,0.969074638083487,-0.0027959805074043,6104.54250937049,0.0042386572578512,0.0894657261669636,24.990852355957,2.02400488643478e-08,-0.0151636824011803,0.303054385849464,0.641625123076656,0.0001280948098352,-0.0169013544641438,0,24948804.8317246,3195.81241053716,0.619015696898481,0.0180626738677148,7806.71754996131,0.0040302775624575,-1.19314790792763,24.990852355957,-1.34729996228284e-07,0.337047431617975,-3.36130916144111,0.863345950243031,0.0001059287764293,-0.0304022591906931,0,34922998.6504041,3699.35051628014,0.453069398791404,0.0523700867720689,9440.30539866785,0.0067217451817499,-3.57908153587154,24.990852355957,1.45458579460666e-07,1.41545597463846,5.07999950582416,1.06816169179468,9.56120864835644e-05,-0.0330287547320167,0,44898695.8684051,4292.85799236921,0.339385798956899,0.0634469927043286,10458.9287482174,0.0087640492021378,1.4958828749756,24.990852355957,7.06053494154286e-08,-0.760618411004543,3.17001543947663,1.32543394278617,8.4875233566866e-05,-0.0320035052806108,0,54874438.1575564,4657.48075547314,0.273888772785635,0.0619870339123249,11781.9999777931,0.0080187499195082,-12.9412686564706,24.990852355957,-1.21881799666036e-08,8.04259634017944,-0.668136812562807,,,,0,64851584.0856547,,,,,,
115.944881,0.237235817714072,0.0003392331047701,-0.0038586592194884,0,4998264.63892358,1695.57683192485,1.44745696582513,-0.0384266757140385,2947.82550977029,0.0054541742574824,-0.505320756230503,24.9923915863037,-1.38590287391345e-08,0.0285491952672601,-0.0692614080489875,0.413151229694084,0.0001637775647546,-0.0074436081076149,0,14973129.0783389,2452.26261720702,0.969083046970588,-0.002717733029995,6105.84240581559,0.0046043154229984,1.64748579543084,24.9923915863037,-1.46346160076157e-08,-0.279234880581498,-0.219171730989274,0.641658769013683,0.0001282312585796,-0.0165778020815894,0,24948804.046942,3199.21654299583,0.619122824036488,0.0179422114028993,7798.410551972,0.004085737959389,1.58498244211078,24.9923915863037,1.71874812185347e-09,-0.447735153138638,0.0428232972258229,0.863194983635973,0.000105818836636,-0.029717269921773,0,34922998.2071533,3695.51104212331,0.45305860881961,0.0527866548909439,9450.11334266985,0.0061985033094643,-2.45829013894711,24.9923915863037,3.55187861750386e-08,0.972205139696598,1.24052534899647,1.06787973489878,9.54894104862895e-05,-0.033544295985245,0,44898695.5170298,4287.34996652458,0.339531630620608,0.0638725353173439,10472.3654163053,0.0085086767115769,2.18692114899556,24.9923915863037,-5.20706478594215e-08,-1.11199380457401,-2.33801040514936,1.3256555611647,8.50682614520309e-05,-0.0305520985466779,0,54874429.8298996,4668.07234380102,0.274474928186692,0.061782111125344,11755.2655118489,0.0082849276241471,0.458688179335811,24.9923915863037,1.80839705198253e-07,-0.285060450434685,9.92345151531481,,,,0,64851600.2288239,,,,,,
120.9770424,0.237003664992108,0.00033919640576,-0.0037761521656838,0,4998264.54055705,1695.39336719494,1.44729504898277,-0.0383532340920466,2948.14444675265,0.0056130580436051,1.23576673669741,25.0078926086426,-5.0558038813917e-08,-0.0698173297569156,-0.252726137960963,0.412944109581077,0.0001637792358084,-0.007377520002656,0,14973129.0165691,2452.28762799524,0.969489740406743,-0.0029151340708209,6105.78010737251,0.0046126518230467,2.01192800160497,25.0078926086426,-1.29635621673647e-08,-0.341004746034741,-0.194160942763574,0.641521595582939,0.0001281531222374,-0.0171958309234754,0,24948805.0596726,3197.26726449031,0.619257104727886,0.0180118231345573,7803.1653270781,0.0043306687248598,-2.00008395552635,25.0078926086426,-7.64175940626049e-08,0.564995467662811,-1.90645520828821,0.863073235080302,0.000105853302826,-0.0303223982006842,0,34922998.5060663,3696.71473645606,0.453251227529897,0.0526289227528012,9447.03635410776,0.0064334651941009,-3.21411310966526,25.0078926086426,6.99849761818909e-08,1.27111817896366,2.44421968174584,1.06810042625159,9.53753652726591e-05,-0.0322325451048886,0,44898692.5642121,4282.22920357655,0.339304955409772,0.0640267779101012,10484.8877604946,0.0093784251360894,7.9941291620334,25.0078926086426,-1.66115861489888e-07,-4.06481143832207,-7.45877335317891,1.32538791048477,8.50483913631951e-05,-0.0309433594324188,0,54874432.6392843,4666.98222293914,0.274525986305691,0.0618515807868066,11758.0119267577,0.0080321321834611,-4.06186732731082,25.0078926086426,1.60969616362405e-07,2.52432432770729,8.83333065343413,,,,0,64851613.2067522,,,,,,
126.0367564,0.237211234758717,0.0003392806067068,-0.0037945211576753,0,4998264.62335522,1695.8142538933,1.44737481264156,-0.0384815699517626,2947.41279115921,0.0055583625494741,-0.229760903958231,25.0114402770996,3.36429079610579e-08,0.0129808420315385,0.168160560399656,0.412883046087465,0.0001638295011212,-0.0075401818398976,0,14973129.2018378,2453.04028736145,0.969251281716176,-0.0029616599081348,6103.90676377487,0.0047860770161176,0.918842385150492,25.0114402770996,3.73017506399777e-08,-0.155735997483134,0.558498423445599,0.641585684980228,0.0001281849179013,-0.0162965637199964,0,24948803.836584,3198.06037152873,0.619220539964882,0.0179902361495916,7801.22978874787,0.0043753394640324,2.32964983262122,25.0114402770996,-4.46219301807103e-08,-0.658093173056841,-1.11334816987255,0.863100654904071,0.0001058659566346,-0.0300378523056913,0,34922997.5926024,3697.1565486911,0.453184723307638,0.0527349407820017,9445.90718101081,0.0064494775755388,-0.904354283107178,25.0114402770996,8.26387848086487e-08,0.357654236257076,2.88603191678021,1.06781285698584,9.55809558765719e-05,-0.0340138228799377,0,44898697.8972967,4291.46046263705,0.339619104729931,0.0639106621360229,10462.3352092371,0.0100950800966026,-2.49427056238055,25.0114402770996,3.94747424229221e-08,1.26827316731215,1.77248570731717,1.32529013176715,8.49776542385921e-05,-0.0308353502905462,0,54874430.7474386,4663.1004025954,0.274340736094757,0.062212883199583,11767.7995345964,0.0080305224966078,-1.01771549711173,25.0114402770996,9.02324917593996e-08,0.632478557527065,4.95151030969373,,,,0,64851583.0093033,,,,,,
131.0845458,0.237122849493745,0.0003393086832523,-0.003747284614417,0,4998264.55558237,1695.95456490177,1.44743727562076,-0.0385549834930539,2947.16890359139,0.0061374855390498,0.969818548019975,24.9983177185059,6.17194535147605e-08,-0.0547920083627105,0.308471568870118,0.412709154753475,0.0001637628412681,-0.0073470439158477,0,14973128.9022445,2452.04213170526,0.969255884368168,-0.0027291841447619,6106.39136605352,0.0044833712724887,2.6864430507645,24.9983177185059,-2.93581025197199e-08,-0.455329330638051,-0.439657232745503,0.641603133813205,0.0001281455394621,-0.0172423069750441,0,24948805.022027,3197.07807848348,0.619109843700433,0.0181003797891282,7803.6270649547,0.0043743790337019,-1.86681858167052,24.9983177185059,-8.4000369360434e-08,0.527349881827831,-2.09564121511903,0.86329078947381,0.0001059934340244,-0.0299028007364454,0,34922996.9490609,3701.6083730567,0.453260221219035,0.0523937376133929,9434.54666983645,0.0068260061388519,0.72288640450154,24.9983177185059,2.10116174599644e-07,-0.285887278616428,7.33785628238729,1.06793027199857,9.58073444053634e-05,-0.032614265935087,0,44898695.3653746,4301.62477022193,0.339436917802746,0.0635772961036855,10437.6131726288,0.0098726715559021,2.48517637004455,24.9983177185059,2.65863271214413e-07,-1.26364900171757,11.9367932922005,1.3254859237159,8.50134604858724e-05,-0.0303792215707008,0,54874429.4721474,4665.0651416152,0.274448714986933,0.062131397180141,11762.8431343079,0.0066288156912889,1.03434386652979,24.9983177185059,1.26038739039786e-07,-0.642812572419643,6.91624932949526,,,,0,64851595.5113769,,,,,,
136.134179,0.237120514274883,0.0003392782550774,-0.0039091780318165,0,4998264.69070222,1695.80252267685,1.44741385148454,-0.0384962626299116,2947.4332204745,0.0054057907452541,-1.42180276075378,24.9952621459961,3.1291278604535e-08,0.0803278395906091,0.156429343951686,0.412801715682952,0.0001638719973927,-0.0077295803468349,0,14973129.1842443,2453.67658664171,0.969521644914258,-0.00302361036213,6102.32386197959,0.0043556577235282,1.02264395393431,24.9952621459961,7.97980221112801e-08,-0.17332948371768,1.19479770370208,0.641584559938861,0.0001281772003754,-0.0169086518091343,0,24948804.5638324,3197.86792170709,0.619179471604847,0.0180762920220515,7801.69949936963,0.004026692749125,-0.244809373095632,24.9952621459961,-5.23394560212947e-08,0.0691551901400089,-1.30579799151383,0.863331339795339,0.0001057649482349,-0.0294495960219789,0,34922996.9285833,3693.62896236085,0.452849351917224,0.0531201131873673,9454.92827906073,0.0059950848172366,0.774665253715856,24.9952621459961,-1.83696149129344e-08,-0.306364789605141,-0.641554413467475,1.06847000639906,9.56053283236664e-05,-0.03246668109857,0,44898692.7860712,4292.55426511577,0.33893762145587,0.0641875888618845,10459.6680701159,0.0084052253531946,7.55780640219649,24.9952621459961,6.38471895174754e-08,-3.84295240789652,2.86628818603458,1.3254688973595,8.49758646410493e-05,-0.029540295098109,0,54874428.5981919,4663.00201681488,0.274583052889533,0.0620853854080553,11768.0473652625,0.0075118993583441,2.44061786539175,24.9952621459961,8.84428942166522e-08,-1.51676816493273,4.8531245291706,,,,0,64851574.1224951,,,,,,
