Channel A QCM Time [sec],Channel A Fundamental Boffs [mS],Channel A Fundamental Dissipation [ ],Channel A Fundamental Fi [rad],Channel A Flow [ul/min],Channel A Fundamental Frequency [Hz],Channel A Fundamental FWHM [Hz],Channel A Fundamental Gmax [mS],Channel A Fundamental Goffs [mS],Channel A Fundamental Q [ ],Channel A Fundamental Residual [ ],Channel A Fundamental Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A Fundamental Dissipation Variation [ ],Channel A Fundamental Frequency Variation [Hz],Channel A Fundamental FWHM Variation[Hz],Channel A 3. Boffs [mS],Channel A 3. Dissipation  [ ],Channel A 3. Fi [rad],Channel A Flow [ul/min].1,Channel A 3. Overtone [Hz],Channel A 3. FWHM [Hz],Channel A 3. Gmax [mS],Channel A 3. Goffs [mS],Channel A 3. Q  [ ],Channel A 3. Residual  [ ],Channel A 3. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].1,Channel A 3. Dissipation Variation [ ],Channel A 3. Overtone Variation [Hz],Channel A 3. FWHM Variation [Hz],Channel A 5. Boffs [mS],Channel A 5. Dissipation  [ ],Channel A 5. Fi [rad],Channel A Flow [ul/min].2,Channel A 5. Overtone [Hz],Channel A 5. FWHM [Hz],Channel A 5. Gmax [mS],Channel A 5. Goffs [mS],Channel A 5. Q  [ ],Channel A 5. Residual  [ ],Channel A 5. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].2,Channel A 5. Dissipation Variation [ ],Channel A 5. Overtone Variation [Hz],Channel A 5. FWHM Variation [Hz],Channel A 7. Boffs [mS],Channel A 7. Dissipation  [ ],Channel A 7. Fi [rad],Channel A Flow [ul/min].3,Channel A 7. Overtone [Hz],Channel A 7. FWHM [Hz],Channel A 7. Gmax [mS],Channel A 7. Goffs [mS],Channel A 7. Q  [ ],Channel A 7. Residual  [ ],Channel A 7. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].3,Channel A 7. Dissipation Variation [ ],Channel A 7. Overtone Variation [Hz],Channel A 7. FWHM Variation [Hz],Channel A 9. Boffs [mS],Channel A 9. Dissipation  [ ],Channel A 9. Fi [rad],Channel A Flow [ul/min].4,Channel A 9. Overtone [Hz],Channel A 9. FWHM [Hz],Channel A 9. Gmax [mS],Channel A 9. Goffs [mS],Channel A 9. Q  [ ],Channel A 9. Residual  [ ],Channel A 9. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].4,Channel A 9. Dissipation Variation [ ],Channel A 9. Overtone Variation [Hz],Channel A 9. FWHM Variation [Hz],Channel A 11. Boffs [mS],Channel A 11. Dissipation  [ ],Channel A 11. Fi [rad],Channel A Flow [ul/min].5,Channel A 11. Overtone [Hz],Channel A 11. FWHM [Hz],Channel A 11. Gmax [mS],Channel A 11. Goffs [mS],Channel A 11. Q  [ ],Channel A 11. Residual  [ ],Channel A 11. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].5,Channel A 11. Dissipation Variation [ ],Channel A 11. Overtone Variation [Hz],Channel A 11. FWHM Variation [Hz],Channel A 13. Boffs [mS],Channel A 13. Dissipation  [ ],Channel A 13. Fi [rad],Channel A Flow [ul/min].6,Channel A 13. Overtone [Hz],Channel A 13. FWHM [Hz],Channel A 13. Gmax [mS],Channel A 13. Goffs [mS],Channel A 13. Q  [ ],Channel A 13. Residual  [ ],Channel A 13. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].6,Channel A 13. Dissipation Variation [ ],Channel A 13. Overtone Variation [Hz],Channel A 13. FWHM Variation [Hz]
55.4654799,0.237412093,0.000339193,-0.00370029,0,4998264.51,1695.375438,1.447291124,-0.038373979,2948.175607,0.005753569,1.771083036,25.0044632,-5.41E-08,-0.100061188,-0.270655475,0.412990071,0.000163822,-0.007830115,0,14973129.55,2452.925083,0.969409492,-0.002908396,6104.193583,0.004425149,-1.146680927,25.0044632,2.96E-08,0.194352699,0.443294372,0.641493409,0.000128208,-0.01714344,0,24948804.83,3198.63898,0.619354235,0.018051879,7799.818919,0.003791444,-1.180845079,25.0044632,-2.14E-08,0.333572056,-0.534740147,0.863296302,0.000105786,-0.030780967,0,34922999.63,3694.354351,0.453033753,0.053246774,9453.07253,0.006018249,-6.05667473,25.0044632,2.39E-09,2.395295091,0.083834253,1.068100536,9.55E-05,-0.033111298,0,44898695.31,4288.764243,0.3393904,0.064493643,10468.91197,0.009830276,2.590829332,25.0044632,-2.06E-08,-1.317370847,-0.923734273,1.325724279,8.51E-05,-0.02973332,0,54874426.76,4670.34278,0.274797654,0.062268108,11749.55016,0.008292113,5.404310767,25.0044632,2.22E-07,-3.358611211,12.19388732,,,,0,64851597.41,,,,,,,25.0044632,,,
60.5200054,0.237509306,0.000339238,-0.003857128,0,4998264.601,1695.600911,1.44735091,-0.038466554,2947.783626,0.006027909,0.165601933,25.00307655,-9.04E-09,-0.009356041,-0.045182794,0.412933318,0.00016381,-0.007456788,0,14973129.13,2452.742008,0.969515626,-0.002864228,6104.649034,0.004263101,1.354300637,25.00307655,1.74E-08,-0.229542481,0.260218794,0.641669448,0.000128184,-0.016936503,0,24948804.67,3198.036387,0.619341188,0.018039111,7801.288558,0.004332022,-0.626149022,25.00307655,-4.56E-08,0.176878255,-1.137333111,0.863437372,0.000105812,-0.030539121,0,34922997.61,3695.265356,0.453060044,0.052927238,9450.741486,0.005998148,-0.939427078,25.00307655,2.85E-08,0.371524833,0.994839674,1.067550401,9.56E-05,-0.032907827,0,44898694.36,4294.345345,0.339494794,0.06381848,10455.30593,0.009244624,4.4614658,25.00307655,1.04E-07,-2.268541932,4.657367574,1.325348777,8.50E-05,-0.029275515,0,54874429.07,4662.465912,0.274550012,0.062148602,11769.40059,0.00908922,1.674950513,25.00307655,7.87E-08,-1.040929697,4.317019797,,,,0,64851577.52,,,,,,,25.00307655,,,
65.5625209,0.237362687,0.000339265,-0.003827909,0,4998264.579,1695.735932,1.447395695,-0.038528551,2947.548899,0.005647719,0.549064115,24.98957634,1.80E-08,-0.031020571,0.089838469,0.412883166,0.000163844,-0.007642568,0,14973129.38,2453.253941,0.969423266,-0.002925285,6103.375248,0.004267255,-0.112642191,24.98957634,5.16E-08,0.019091897,0.772151573,0.641774772,0.000128172,-0.016857688,0,24948804.41,3197.730019,0.619223593,0.018063943,7802.035901,0.004219276,0.295615418,24.98957634,-5.79E-08,-0.08350718,-1.443700585,0.863060433,0.000105822,-0.030532668,0,34922998.58,3695.626988,0.453095615,0.052845894,9449.816955,0.005957382,-3.391862219,24.98957634,3.88E-08,1.341414437,1.356471671,1.068109449,9.55E-05,-0.033367328,0,44898695.63,4287.475339,0.339166476,0.064205032,10472.05922,0.008963133,1.962564818,24.98957634,-4.93E-08,-0.997914314,-2.212638235,1.325473262,8.46E-05,-0.032512631,0,54874434.51,4642.478775,0.274197716,0.062436942,11820.07224,0.008418509,-7.071302679,24.98957634,-2.86E-07,4.394594885,-15.67011757,,,,0,64851608.39,,,,,,,24.98957634,,,
70.5965308,0.23730091,0.000339246,-0.003803264,0,4998264.619,1695.642393,1.447276666,-0.038434805,2947.711522,0.005973606,-0.144532748,25.00000381,-7.41E-10,0.008165692,-0.003700625,0.413116163,0.000163888,-0.007605556,0,14973129.51,2453.923636,0.969376945,-0.003005928,6101.70964,0.004508088,-0.883231445,25.00000381,9.63E-08,0.149700245,1.441847371,0.641721205,0.000128114,-0.017174962,0,24948805.31,3196.28895,0.619174989,0.018089536,7805.553784,0.004273303,-2.878001541,25.00000381,-1.16E-07,0.812994786,-2.884769604,0.863006513,0.000105754,-0.029898394,0,34922996.99,3693.254271,0.453017494,0.052676867,9455.887525,0.006239991,0.612433683,25.00000381,-2.91E-08,-0.242205411,-1.016245379,1.068406624,9.57E-05,-0.032691864,0,44898695.27,4296.956521,0.339657933,0.063378888,10448.95266,0.008998618,2.670899047,25.00000381,1.62E-07,-1.358084261,7.268544087,1.325285793,8.48E-05,-0.029294269,0,54874426.76,4655.345299,0.274354133,0.061811731,11787.40206,0.007680672,5.399988615,25.00000381,-5.11E-08,-3.355925128,-2.803593722,,,,0,64851542.33,,,,,,,25.00000381,,,
75.6365714,0.237267015,0.000339336,-0.003888969,0,4998264.662,1696.089984,1.447424223,-0.038607143,2946.933658,0.005399282,-0.920013245,24.99999619,8.88E-08,0.051978149,0.443891029,0.413076306,0.00016382,-0.007601665,0,14973129.26,2452.904367,0.969334349,-0.002934442,6104.245016,0.004561101,0.590481419,24.99999619,2.82E-08,-0.100081597,0.422578182,0.641496686,0.000128213,-0.017056473,0,24948804.71,3198.763775,0.619219754,0.017772093,7799.514582,0.004217599,-0.763168331,24.99999619,-1.64E-08,0.215584274,-0.409944276,0.863148632,0.000105884,-0.029927946,0,34922997.63,3697.791367,0.452885592,0.052316463,9444.285564,0.00627744,-0.992459684,24.99999619,1.01E-07,0.39249818,3.520850484,1.067951715,9.56E-05,-0.034953374,0,44898697,4291.718888,0.339243701,0.063351273,10461.70501,0.009682504,-0.729952543,24.99999619,4.52E-08,0.37116231,2.030911328,1.325264272,8.48E-05,-0.03086701,0,54874431.29,4654.935599,0.274471717,0.06136712,11788.44049,0.007031879,-1.885641265,24.99999619,-5.86E-08,1.171867453,-3.213293659,,,,0,64851560.74,,,,,,,24.99999619,,,
80.6794068,0.237149692,0.000339227,-0.003921699,0,4998264.657,1695.544717,1.447217587,-0.038323165,2947.881354,0.005744702,-0.817209214,24.98655891,-2.03E-08,0.046170012,-0.101375942,0.413154829,0.000163794,-0.007634533,0,14973129.44,2452.513592,0.969658935,-0.002989623,6105.217719,0.004405086,-0.495052909,24.98655891,2.12E-09,0.083907273,0.03180354,0.641851648,0.000128105,-0.016973479,0,24948804.99,3196.064952,0.619139517,0.017924696,7806.100741,0.003941387,-1.759722366,24.98655891,-1.25E-07,0.497096714,-3.10876763,0.86337791,0.000105853,-0.030131153,0,34922998.3,3696.713524,0.452957645,0.052427567,9447.039399,0.006049606,-2.702618817,24.98655891,7.00E-08,1.068832301,2.443006739,1.068055709,9.56E-05,-0.033770889,0,44898697.12,4290.343643,0.339341518,0.063332969,10465.05848,0.010583303,-0.959608414,24.98655891,1.46E-08,0.487936482,0.655666204,1.325047035,8.50E-05,-0.031235067,0,54874432.43,4667.001079,0.274304747,0.061253666,11757.96438,0.008863634,-3.730515745,24.98655891,1.61E-07,2.318399616,8.852186443,,,,0,64851521.17,,,,,,,24.98655891,,,
85.7148914,0.237395951,0.000339202,-0.003708891,0,4998264.542,1695.423621,1.447204537,-0.038315281,2948.091839,0.005612245,1.213790348,25.01551056,-4.45E-08,-0.068575726,-0.222472019,0.412994465,0.00016388,-0.007500656,0,14973129.24,2453.800732,0.969365469,-0.003108779,6102.01515,0.004557945,0.695892416,25.01551056,8.81E-08,-0.117947867,1.318942627,0.641752824,0.0001282,-0.016618292,0,24948804.62,3198.432641,0.61923868,0.0177935,7800.322041,0.004105544,-0.457674321,25.01551056,-2.97E-08,0.129286531,-0.741078848,0.862867442,0.000105849,-0.0301985,0,34922998.67,3696.574354,0.4530742,0.052352008,9447.395163,0.006517709,-3.628338007,25.01551056,6.60E-08,1.434935935,2.303837179,1.067941857,9.58E-05,-0.032726253,0,44898694.92,4303.533023,0.339150831,0.06320155,10432.98487,0.009752652,3.370247164,25.01551056,3.08E-07,-1.713684998,13.8450456,1.32507711,8.51E-05,-0.030888818,0,54874431.67,4671.182852,0.274496396,0.061035271,11747.43816,0.007382673,-2.49448273,25.01551056,2.38E-07,1.550243504,13.03395946,,,,0,64851588.5,,,,,,,25.01551056,,,
90.7398498,0.237313591,0.000339228,-0.003830595,0,4998264.631,1695.552102,1.447155536,-0.038319275,2947.8685,0.005803475,-0.357897368,24.99725342,-1.88E-08,0.02022019,-0.093991587,0.41306475,0.000163798,-0.007449018,0,14973129.23,2452.570557,0.969285112,-0.002878371,6105.07583,0.004858754,0.75773725,24.99725342,5.93E-09,-0.128430042,0.088767949,0.641557438,0.0001282,-0.01671196,0,24948804.43,3198.429383,0.619212021,0.017801774,7800.329927,0.004108078,0.21379273,24.99725342,-2.98E-08,-0.060393427,-0.7443368,0.863237749,0.000105726,-0.029431628,0,34922997.73,3692.264193,0.453108757,0.052466497,9458.423315,0.005670164,-1.249959858,24.99725342,-5.75E-08,0.494334407,-2.006323671,1.068251622,9.54E-05,-0.034231239,0,44898696.29,4283.269493,0.339095492,0.063556157,10482.34214,0.010247343,0.666137262,24.99725342,-1.43E-07,-0.338713862,-6.418484057,1.324949552,8.50E-05,-0.029997239,0,54874430.69,4664.539987,0.274437204,0.06121369,11764.16771,0.008310578,-0.929133747,24.99725342,1.16E-07,0.577427752,6.391095087,,,,0,64851530.82,,,,,,,24.99725342,,,
95.7840939,0.237326594,0.000339233,-0.003717442,0,4998264.596,1695.575807,1.447242897,-0.038348664,2947.827267,0.005605614,0.24935274,24.99291229,-1.41E-08,-0.014087725,-0.070286449,0.412993725,0.00016378,-0.007680754,0,14973129.37,2452.300866,0.969325902,-0.002846469,6105.747292,0.004352317,-0.097487095,24.99291229,-1.21E-08,0.016523236,-0.180922508,0.641701175,0.000128165,-0.017276908,0,24948805.24,3197.565374,0.619181655,0.017959867,7802.437895,0.003570445,-2.652767747,24.99291229,-6.45E-08,0.74936942,-1.608345861,0.863022169,0.000105923,-0.029771674,0,34922997.77,3699.158709,0.45313089,0.052400448,9440.794655,0.00641043,-1.348451059,24.99291229,1.40E-07,0.53328573,4.888192119,1.068161815,9.56E-05,-0.032915474,0,44898693.9,4293.40039,0.339486438,0.063447489,10457.60698,0.009749738,5.374935451,24.99291229,8.27E-08,-2.733018026,3.712413179,1.325205868,8.48E-05,-0.029791661,0,54874430.09,4652.659825,0.274213732,0.061865698,11794.20636,0.008581679,0.041698327,24.99291229,-1.00E-07,-0.025914215,-5.489067642,,,,0,64851603.99,,,,,,,24.99291229,,,
100.8282557,0.237287171,0.000339283,-0.004009406,0,4998264.82,1695.826177,1.447381375,-0.038525418,2947.392185,0.005201752,-3.70963676,24.98743439,3.60E-08,0.209583998,0.18008352,0.413002438,0.000163806,-0.007677341,0,14973129.39,2452.69468,0.969193802,-0.002839904,6104.766939,0.004435321,-0.213430475,24.98743439,1.42E-08,0.036174657,0.212890946,0.641824984,0.000128145,-0.017161431,0,24948805.06,3197.072708,0.619121963,0.017951395,7803.640185,0.004050909,-1.98372397,24.98743439,-8.42E-08,0.560374003,-2.10101199,0.863278215,0.00010591,-0.031138735,0,34923000.09,3698.706114,0.452876797,0.052511679,9441.950513,0.005577803,-7.231248049,24.98743439,1.27E-07,2.859815612,4.435597601,1.067784908,9.56E-05,-0.031414693,0,44898691.06,4291.952574,0.339591134,0.063375315,10461.13401,0.009131491,10.9584181,24.98743439,5.04E-08,-5.572076999,2.264597305,1.325081481,8.51E-05,-0.027984964,0,54874426.18,4669.537165,0.274626827,0.061423442,11751.57714,0.008484673,6.337520623,24.98743439,2.08E-07,-3.938572139,11.38827226,,,,0,64851530.23,,,,,,,24.98743439,,,
105.8627317,0.237123324,0.000339316,-0.003759267,0,4998264.575,1695.992086,1.447256903,-0.038515736,2947.103714,0.005839887,0.622700599,25.00562096,6.92E-08,-0.035180825,0.345992364,0.41282679,0.000163771,-0.007457763,0,14973129.32,2452.161399,0.969391398,-0.002841887,6106.094538,0.004515232,0.195308296,25.00562096,-2.14E-08,-0.033103101,-0.320390005,0.641661355,0.000128155,-0.017007908,0,24948804.93,3197.311362,0.619280697,0.01789978,7803.057665,0.004102896,-1.555911025,25.00562096,-7.46E-08,0.439522889,-1.862357229,0.863146614,0.000105742,-0.029583719,0,34922996.74,3692.835534,0.452950122,0.052726515,9456.959676,0.005795186,1.259081596,25.00562096,-4.11E-08,-0.497941874,-1.434982518,1.068641772,9.57E-05,-0.032065182,0,44898693.05,4298.264738,0.339274992,0.063361937,10445.77191,0.009337023,7.037673988,25.00562096,1.91E-07,-3.578478299,8.576761163,1.325328489,8.51E-05,-0.028956938,0,54874427.92,4667.981724,0.274460924,0.061419481,11755.49331,0.008333697,3.524112151,25.00562096,1.79E-07,-2.190126196,9.832831597,,,,0,64851543.37,,,,,,,25.00562096,,,
110.8972387,0.237108645,0.000339311,-0.003779327,0,4998264.63,1695.965045,1.447560785,-0.038569441,2947.150735,0.005446024,-0.339063666,24.99085236,6.38E-08,0.019156139,0.318951958,0.412945498,0.000163812,-0.007689842,0,14973129.34,2452.784843,0.969074638,-0.002795981,6104.542509,0.004238657,0.089465726,24.99085236,2.02E-08,-0.015163682,0.303054386,0.641625123,0.000128095,-0.016901354,0,24948804.83,3195.812411,0.619015697,0.018062674,7806.71755,0.004030278,-1.193147908,24.99085236,-1.35E-07,0.337047432,-3.361309161,0.86334595,0.000105929,-0.030402259,0,34922998.65,3699.350516,0.453069399,0.052370087,9440.305399,0.006721745,-3.579081536,24.99085236,1.45E-07,1.415455975,5.079999506,1.068161692,9.56E-05,-0.033028755,0,44898695.87,4292.857992,0.339385799,0.063446993,10458.92875,0.008764049,1.495882875,24.99085236,7.06E-08,-0.760618411,3.170015439,1.325433943,8.49E-05,-0.032003505,0,54874438.16,4657.480755,0.273888773,0.061987034,11781.99998,0.00801875,-12.94126866,24.99085236,-1.22E-08,8.04259634,-0.668136813,,,,0,64851584.09,,,,,,,24.99085236,,,
115.944881,0.237235818,0.000339233,-0.003858659,0,4998264.639,1695.576832,1.447456966,-0.038426676,2947.82551,0.005454174,-0.505320756,24.99239159,-1.39E-08,0.028549195,-0.069261408,0.41315123,0.000163778,-0.007443608,0,14973129.08,2452.262617,0.969083047,-0.002717733,6105.842406,0.004604315,1.647485795,24.99239159,-1.46E-08,-0.279234881,-0.219171731,0.641658769,0.000128231,-0.016577802,0,24948804.05,3199.216543,0.619122824,0.017942211,7798.410552,0.004085738,1.584982442,24.99239159,1.72E-09,-0.447735153,0.042823297,0.863194984,0.000105819,-0.02971727,0,34922998.21,3695.511042,0.453058609,0.052786655,9450.113343,0.006198503,-2.458290139,24.99239159,3.55E-08,0.97220514,1.240525349,1.067879735,9.55E-05,-0.033544296,0,44898695.52,4287.349967,0.339531631,0.063872535,10472.36542,0.008508677,2.186921149,24.99239159,-5.21E-08,-1.111993805,-2.338010405,1.325655561,8.51E-05,-0.030552099,0,54874429.83,4668.072344,0.274474928,0.061782111,11755.26551,0.008284928,0.458688179,24.99239159,1.81E-07,-0.28506045,9.923451515,,,,0,64851600.23,,,,,,,24.99239159,,,
120.9770424,0.237003665,0.000339196,-0.003776152,0,4998264.541,1695.393367,1.447295049,-0.038353234,2948.144447,0.005613058,1.235766737,25.00789261,-5.06E-08,-0.06981733,-0.252726138,0.41294411,0.000163779,-0.00737752,0,14973129.02,2452.287628,0.96948974,-0.002915134,6105.780107,0.004612652,2.011928002,25.00789261,-1.30E-08,-0.341004746,-0.194160943,0.641521596,0.000128153,-0.017195831,0,24948805.06,3197.267264,0.619257105,0.018011823,7803.165327,0.004330669,-2.000083956,25.00789261,-7.64E-08,0.564995468,-1.906455208,0.863073235,0.000105853,-0.030322398,0,34922998.51,3696.714736,0.453251228,0.052628923,9447.036354,0.006433465,-3.21411311,25.00789261,7.00E-08,1.271118179,2.444219682,1.068100426,9.54E-05,-0.032232545,0,44898692.56,4282.229204,0.339304955,0.064026778,10484.88776,0.009378425,7.994129162,25.00789261,-1.66E-07,-4.064811438,-7.458773353,1.32538791,8.50E-05,-0.030943359,0,54874432.64,4666.982223,0.274525986,0.061851581,11758.01193,0.008032132,-4.061867327,25.00789261,1.61E-07,2.524324328,8.833330653,,,,0,64851613.21,,,,,,,25.00789261,,,
126.0367564,0.237211235,0.000339281,-0.003794521,0,4998264.623,1695.814254,1.447374813,-0.03848157,2947.412791,0.005558363,-0.229760904,25.01144028,3.36E-08,0.012980842,0.16816056,0.412883046,0.00016383,-0.007540182,0,14973129.2,2453.040287,0.969251282,-0.00296166,6103.906764,0.004786077,0.918842385,25.01144028,3.73E-08,-0.155735997,0.558498423,0.641585685,0.000128185,-0.016296564,0,24948803.84,3198.060372,0.61922054,0.017990236,7801.229789,0.004375339,2.329649833,25.01144028,-4.46E-08,-0.658093173,-1.11334817,0.863100655,0.000105866,-0.030037852,0,34922997.59,3697.156549,0.453184723,0.052734941,9445.907181,0.006449478,-0.904354283,25.01144028,8.26E-08,0.357654236,2.886031917,1.067812857,9.56E-05,-0.034013823,0,44898697.9,4291.460463,0.339619105,0.063910662,10462.33521,0.01009508,-2.494270562,25.01144028,3.95E-08,1.268273167,1.772485707,1.325290132,8.50E-05,-0.03083535,0,54874430.75,4663.100403,0.274340736,0.062212883,11767.79953,0.008030522,-1.017715497,25.01144028,9.02E-08,0.632478558,4.95151031,,,,0,64851583.01,,,,,,,25.01144028,,,
131.0845458,0.237122849,0.000339309,-0.003747285,0,4998264.556,1695.954565,1.447437276,-0.038554983,2947.168904,0.006137486,0.969818548,24.99831772,6.17E-08,-0.054792008,0.308471569,0.412709155,0.000163763,-0.007347044,0,14973128.9,2452.042132,0.969255884,-0.002729184,6106.391366,0.004483371,2.686443051,24.99831772,-2.94E-08,-0.455329331,-0.439657233,0.641603134,0.000128146,-0.017242307,0,24948805.02,3197.078078,0.619109844,0.01810038,7803.627065,0.004374379,-1.866818582,24.99831772,-8.40E-08,0.527349882,-2.095641215,0.863290789,0.000105993,-0.029902801,0,34922996.95,3701.608373,0.453260221,0.052393738,9434.54667,0.006826006,0.722886405,24.99831772,2.10E-07,-0.285887279,7.337856282,1.067930272,9.58E-05,-0.032614266,0,44898695.37,4301.62477,0.339436918,0.063577296,10437.61317,0.009872672,2.48517637,24.99831772,2.66E-07,-1.263649002,11.93679329,1.325485924,8.50E-05,-0.030379222,0,54874429.47,4665.065142,0.274448715,0.062131397,11762.84313,0.006628816,1.034343867,24.99831772,1.26E-07,-0.642812572,6.916249329,,,,0,64851595.51,,,,,,,24.99831772,,,
136.134179,0.237120514,0.000339278,-0.003909178,0,4998264.691,1695.802523,1.447413851,-0.038496263,2947.43322,0.005405791,-1.421802761,24.99526215,3.13E-08,0.08032784,0.156429344,0.412801716,0.000163872,-0.00772958,0,14973129.18,2453.676587,0.969521645,-0.00302361,6102.323862,0.004355658,1.022643954,24.99526215,7.98E-08,-0.173329484,1.194797704,0.64158456,0.000128177,-0.016908652,0,24948804.56,3197.867922,0.619179472,0.018076292,7801.699499,0.004026693,-0.244809373,24.99526215,-5.23E-08,0.06915519,-1.305797992,0.86333134,0.000105765,-0.029449596,0,34922996.93,3693.628962,0.452849352,0.053120113,9454.928279,0.005995085,0.774665254,24.99526215,-1.84E-08,-0.30636479,-0.641554413,1.068470006,9.56E-05,-0.032466681,0,44898692.79,4292.554265,0.338937621,0.064187589,10459.66807,0.008405225,7.557806402,24.99526215,6.38E-08,-3.842952408,2.866288186,1.325468897,8.50E-05,-0.029540295,0,54874428.6,4663.002017,0.274583053,0.062085385,11768.04737,0.007511899,2.440617865,24.99526215,8.84E-08,-1.516768165,4.853124529,,,,0,64851574.12,,,,,,,24.99526215,,,
141.1783387,0.237207661,0.000339277,-0.003854776,0,4998264.525,1695.794822,1.447402435,-0.038429995,2947.446507,0.005640271,1.505512389,25.00586891,2.98E-08,-0.085057197,0.148728668,0.41293053,0.000163798,-0.007786405,0,14973129.59,2452.575398,0.969156715,-0.002714472,6105.063925,0.004095734,-1.354156354,25.00586891,6.25E-09,0.229518026,0.093609415,0.641873429,0.000128074,-0.016783753,0,24948804.63,3195.288093,0.619257975,0.018192858,7807.998498,0.003879555,-0.491320742,25.00586891,-1.56E-07,0.13879117,-3.885626358,0.86328792,0.00010582,-0.030084402,0,34922996.38,3695.54493,0.45313034,0.052760796,9450.026191,0.005906599,2.159834421,25.00586891,3.65E-08,-0.854171805,1.274413327,1.068543307,9.57E-05,-0.033738877,0,44898697.65,4297.626757,0.339216522,0.063812758,10447.32365,0.009851969,-2.003926678,25.00586891,1.77E-07,1.018945768,7.938780098,1.325335694,8.50E-05,-0.031242923,0,54874432.67,4663.243225,0.274380925,0.0620989,11767.43953,0.008251267,-4.119101125,25.00586891,9.28E-08,2.559893355,5.094332224,,,,0,64851550.25,,,,,,,25.00586891,,,
146.2291202,0.237053593,0.000339254,-0.003897532,0,4998264.698,1695.68278,1.447428242,-0.038403169,2947.641361,0.005373003,-1.544734586,24.98630524,7.33E-09,0.08727314,0.03668677,0.41318152,0.000163774,-0.00735516,0,14973129.01,2452.209274,0.96927167,-0.002780625,6105.975199,0.004780266,2.067118047,24.98630524,-1.82E-08,-0.350358991,-0.272515164,0.641534843,0.000128224,-0.016854142,0,24948804.36,3199.026679,0.619262711,0.017941294,7798.87349,0.003951528,0.466598242,24.98630524,-5.89E-09,-0.131807413,-0.147040376,0.863192048,0.000105771,-0.029697043,0,34922997.41,3693.840249,0.452839737,0.052949707,9454.387589,0.005734729,-0.441715372,24.98630524,-1.23E-08,0.174689695,-0.430267424,1.068325931,9.58E-05,-0.032626855,0,44898694.04,4299.850073,0.339625703,0.06368066,10441.92083,0.009916106,5.101295834,24.98630524,2.26E-07,-2.593879238,10.16209576,1.325427941,8.52E-05,-0.03004374,0,54874428.4,4673.730323,0.27437773,0.061769456,11741.03438,0.008182173,2.760815952,24.98630524,2.84E-07,-1.715761326,15.58143058,,,,0,64851547.26,,,,,,,24.98630524,,,
151.2890746,0.237044692,0.00033927,-0.004010961,0,4998264.738,1695.760171,1.447287684,-0.038373753,2947.506861,0.005421656,-2.261099138,25.00208855,2.28E-08,0.127745714,0.114077283,0.412934498,0.000163874,-0.007573706,0,14973129.33,2453.708998,0.96939409,-0.003043413,6102.243318,0.004718685,0.135503462,25.00208855,8.20E-08,-0.022966688,1.22720874,0.641671378,0.000128142,-0.017126347,0,24948805.14,3196.993331,0.619148106,0.018120107,7803.833966,0.003745377,-2.300640859,25.00208855,-8.74E-08,0.649898548,-2.18038896,0.86317125,0.000105956,-0.030289831,0,34922999.04,3700.318506,0.452808352,0.052860442,9437.835953,0.006137874,-4.557388384,25.00208855,1.73E-07,1.802356988,6.047989469,1.068668171,9.55E-05,-0.03273343,0,44898694.07,4286.846368,0.339170038,0.064204728,10473.59532,0.009258553,5.025248564,25.00208855,-6.33E-08,-2.555211134,-2.841609197,1.325482951,8.51E-05,-0.029774675,0,54874429.03,4669.333471,0.274360429,0.062288302,11752.09039,0.008045075,1.744869094,25.00208855,2.04E-07,-1.084381923,11.18457909,,,,0,64851554.43,,,,,,,25.00208855,,,
156.3361506,0.237059631,0.0003392,-0.003806841,0,4998264.601,1695.410223,1.447298037,-0.038335741,2948.115172,0.0057612,0.160629576,24.99208641,-4.72E-08,-0.009075117,-0.235870017,0.413031884,0.000163792,-0.007407827,0,14973129.09,2452.486109,0.969288491,-0.002803262,6105.285992,0.004442439,1.604564085,24.99208641,2.91E-10,-0.271960014,0.004320055,0.641657919,0.000128237,-0.017084781,0,24948804.75,3199.369905,0.619124634,0.01803658,7798.036954,0.004138009,-0.899132322,24.99208641,7.86E-09,0.253992181,0.196185092,0.863160994,0.000105779,-0.02946601,0,34922997.04,3694.108423,0.453086553,0.052831226,9453.701148,0.006625924,0.490421904,24.99208641,-4.64E-09,-0.193952166,-0.162093761,1.06844948,9.56E-05,-0.033645693,0,44898696.46,4292.765423,0.339066419,0.063960198,10459.15442,0.008533149,0.325005168,24.99208641,6.85E-08,-0.165256865,3.077446426,1.325205959,8.49E-05,-0.032532656,0,54874434.42,4660.666923,0.274399659,0.062193253,11773.94466,0.007171311,-6.934139348,24.99208641,4.59E-08,4.309352137,2.518030851,,,,0,64851601.07,,,,,,,24.99208641,,,
