Date,Time,Relative_time,Temperature,Frequency_0,Dissipation_0,Frequency_1,Dissipation_1,Frequency_2,Dissipation_2,Frequency_3,Dissipation_3,Frequency_4,Dissipation_4,,,,,
12/6/2022,12:52:43,5266.332,37,4960621.61,0.001972082,14868583.99,0.0046663,24777308.16,0.005243053,34684317.05,0.006405273,44591986.28,0.00685202,,,,,
12/6/2022,12:52:44,5267.43,37,4960621.45,0.001972144,14868583.88,0.004666467,24777308.66,0.005242727,34684316.66,0.0064064,44591974.43,0.006867767,,,,,
12/6/2022,12:52:46,5268.904,37,4960621.48,0.001971997,14868583.73,0.0046667,24777309.75,0.005244327,34684316.26,0.006408007,44591968.12,0.006862107,,,,,
12/6/2022,12:52:46,5268.904,37,4960621.48,0.001971997,14868583.73,0.0046667,24777309.75,0.005244327,34684316.26,0.006408007,44591968.12,0.006862107,,,,,
12/6/2022,12:52:49,5272.73,37,4960621.44,0.001971879,14868583.15,0.004666467,24777308.28,0.00524254,34684316.8,0.006409813,44591973.81,0.006853207,,,,,
12/6/2022,12:52:49,5272.73,37,4960621.44,0.001971879,14868583.15,0.004666467,24777308.28,0.00524254,34684316.8,0.006409813,44591973.81,0.006853207,,,,,
12/6/2022,12:52:52,5275.254,37,4960621.35,0.001971883,14868583.06,0.004667107,24777306.44,0.005243,34684312.99,0.006409773,44591980.65,0.0068321,,,,,
12/6/2022,12:52:52,5275.254,37,4960621.35,0.001971883,14868583.06,0.004667107,24777306.44,0.005243,34684312.99,0.006409773,44591980.65,0.0068321,,,,,
12/6/2022,12:52:53,5276.554,37,4960621.06,0.001971911,14868582.65,0.004666787,24777305.72,0.005242013,34684313.33,0.006410047,44591993.07,0.006830647,,,,,
12/6/2022,12:52:53,5276.555,37,4960621.06,0.001971911,14868582.65,0.004666787,24777305.72,0.005242013,34684313.33,0.006410047,44591993.07,0.006830647,,,,,
12/6/2022,12:52:56,5279.11,37,4960620.76,0.001971823,14868582.87,0.004667753,24777306.78,0.005244467,34684313.45,0.006408673,44591993.08,0.006837353,,,,,
12/6/2022,12:52:57,5280.382,37,4960620.79,0.001971835,14868582.95,0.00466812,24777307.13,0.005243393,34684313.4,0.006408967,44591991.97,0.006814,,,,,
12/6/2022,12:52:57,5280.382,37,4960620.79,0.001971835,14868582.95,0.00466812,24777307.13,0.005243393,34684313.4,0.006408967,44591991.97,0.006814,,,,,
12/6/2022,12:53:01,5284.286,37,4960620.57,0.001971831,14868582.47,0.004668013,24777307.66,0.00524706,34684312.88,0.006409707,44591990.79,0.006800947,,,,,
12/6/2022,12:53:01,5284.286,37,4960620.57,0.001971831,14868582.47,0.004668013,24777307.66,0.00524706,34684312.88,0.006409707,44591990.79,0.006800947,,,,,
12/6/2022,12:53:04,5287.845,37,4960620.26,0.001971761,14868582.3,0.0046685,24777308.2,0.005247687,34684312.83,0.006410913,44591991.56,0.006778513,,,,,
12/6/2022,12:53:06,5289.366,37,4960620.08,0.001971729,14868581.93,0.00466808,24777308.39,0.005247813,34684312.51,0.006410693,44591990.9,0.006768453,,,,,
12/6/2022,12:53:07,5290.652,37,4960619.99,0.001971543,14868581.82,0.004668127,24777308.4,0.005245753,34684312.34,0.00641156,44591966.77,0.006767673,,,,,
12/6/2022,12:53:07,5290.652,37,4960619.99,0.001971543,14868581.82,0.004668127,24777308.4,0.005245753,34684312.34,0.00641156,44591966.77,0.006767673,,,,,
12/6/2022,12:53:08,5291.687,37,4960620.03,0.001971463,14868581.79,0.004668467,24777308.66,0.00524838,34684312.24,0.006410967,44591966.48,0.006770033,,,,,
12/6/2022,12:53:10,5293.003,37,4960619.97,0.00197139,14868581.62,0.004668607,24777307.13,0.005248107,34684312.25,0.006411033,44591972.31,0.006778973,,,,,
12/6/2022,12:53:11,5294.524,37,4960619.94,0.001971404,14868581.47,0.004668407,24777306.32,0.005247147,34684312.12,0.006410347,44591971.81,0.006776767,,,,,
12/6/2022,12:53:11,5294.524,37,4960619.94,0.001971404,14868581.47,0.004668407,24777306.32,0.005247147,34684312.12,0.006410347,44591971.81,0.006776767,,,,,
12/6/2022,12:53:12,5295.811,37,4960619.89,0.001971456,14868581.43,0.004668427,24777306.8,0.00524554,34684311.97,0.006410693,44591971.9,0.0067903,,,,,
12/6/2022,12:53:12,5295.811,37,4960619.89,0.001971456,14868581.43,0.004668427,24777306.8,0.00524554,34684311.97,0.006410693,44591971.9,0.0067903,,,,,
12/6/2022,12:53:15,5298.366,37,4960619.79,0.001971455,14868580.67,0.004667567,24777298.79,0.0052372,34684311.59,0.006412093,44591952.73,0.006799547,,,,,
12/6/2022,12:53:15,5298.366,37,4960619.79,0.001971455,14868580.67,0.004667567,24777298.79,0.0052372,34684311.59,0.006412093,44591952.73,0.006799547,,,,,
12/6/2022,12:53:16,5299.384,37,4960619.88,0.001971506,14868580.67,0.004667707,24777298.39,0.005236787,34684311.29,0.00641274,44591952.66,0.006809247,,,,,
12/6/2022,12:53:19,5302.256,37,4960619.92,0.00197138,14868580.63,0.004668127,24777299.57,0.005236707,34684311.43,0.006413313,44591971.33,0.006795453,,,,,
12/6/2022,12:53:19,5302.256,37,4960619.92,0.00197138,14868580.63,0.004668127,24777299.57,0.005236707,34684311.43,0.006413313,44591971.33,0.006795453,,,,,
12/6/2022,12:53:20,5303.54,37,4960619.71,0.001971413,14868580.99,0.00466884,24777299.48,0.005235887,34684310.97,0.006414767,44591971.93,0.006804207,,,,,
12/6/2022,12:53:20,5303.54,37,4960619.71,0.001971413,14868580.99,0.00466884,24777299.48,0.005235887,34684310.97,0.006414767,44591971.93,0.006804207,,,,,
12/6/2022,12:53:22,5305.847,37,4960619.63,0.0019714,14868581.38,0.00466962,24777299.36,0.005237273,34684310.94,0.006414947,44591972.38,0.0068184,,,,,
12/6/2022,12:53:24,5307.147,37,4960619.67,0.001971358,14868581.27,0.004669573,24777298.6,0.00523764,34684310.6,0.006415747,44591971.88,0.006823753,,,,,
12/6/2022,12:53:25,5308.275,37,4960619.49,0.001971377,14868581.13,0.004669493,24777299.14,0.00523836,34684310.29,0.006415593,44591971.69,0.006825227,,,,,
12/6/2022,12:53:26,5309.719,37,4960619.58,0.001971479,14868581.26,0.004670033,24777298.93,0.0052391,34684310.28,0.006416287,44591972.1,0.00682078,,,,,
12/6/2022,12:53:29,5312.291,37,4960619.53,0.001971472,14868581.32,0.00467082,24777298.6,0.005241213,34684310.31,0.006415847,44591969.83,0.006819847,,,,,
12/6/2022,12:53:30,5313.404,37,4960619.49,0.001971509,14868581.32,0.004670967,24777298.63,0.005239073,34684309.8,0.006416687,44591970.08,0.006831307,,,,,
12/6/2022,12:53:32,5314.895,37,4960619.51,0.001971601,14868581.24,0.004670867,24777298.95,0.005238233,34684309.7,0.006415947,44591970.17,0.006816433,,,,,
12/6/2022,12:53:32,5314.895,37,4960619.51,0.001971601,14868581.24,0.004670867,24777298.95,0.005238233,34684309.7,0.006415947,44591970.17,0.006816433,,,,,
12/6/2022,12:53:33,5316.194,37,4960619.49,0.001971584,14868580.97,0.004670547,24777300.05,0.005239167,34684309.67,0.006416393,44591970.56,0.006819967,,,,,
12/6/2022,12:53:33,5316.194,37,4960619.49,0.001971584,14868580.97,0.004670547,24777300.05,0.005239167,34684309.67,0.006416393,44591970.56,0.006819967,,,,,
12/6/2022,12:53:35,5318.735,37,4960619.44,0.001971386,14868580.51,0.00466986,24777300.12,0.005242647,34684309.96,0.00641516,44591976.11,0.006831527,,,,,
12/6/2022,12:53:35,5318.735,37,4960619.44,0.001971386,14868580.51,0.00466986,24777300.12,0.005242647,34684309.96,0.00641516,44591976.11,0.006831527,,,,,
12/6/2022,12:53:38,5321.228,37,4960619.47,0.001971502,14868580.48,0.004670033,24777300.62,0.00524254,34684309.84,0.00641456,44591987.1,0.006822227,,,,,
12/6/2022,12:53:39,5322.296,37,4960619.44,0.001971557,14868580.54,0.004670367,24777300.37,0.005242487,34684310.02,0.006414233,44591986.6,0.006823067,,,,,
12/6/2022,12:53:40,5323.612,37,4960619.33,0.001971593,14868580.6,0.00467078,24777300.57,0.005243113,34684311.34,0.006414927,44591987.07,0.00682928,,,,,
12/6/2022,12:53:42,5325.055,37,4960619.35,0.001971612,14868580.46,0.004670567,24777300.24,0.0052432,34684311.12,0.006415213,44591986.8,0.006811527,,,,,
12/6/2022,12:53:43,5326.168,37,4960619.32,0.00197162,14868580.47,0.004670587,24777300.22,0.005243053,34684311.78,0.006416167,44591986.73,0.006817773,,,,,
12/6/2022,12:53:44,5327.39,37,4960619.23,0.001971635,14868580.51,0.004670813,24777299.26,0.00524196,34684311.9,0.006416727,44591993.94,0.00680984,,,,,
12/6/2022,12:53:47,5330.04,37,4960619.32,0.001971618,14868580.37,0.004670847,24777300.75,0.005243247,34684311.56,0.006416893,44592012.5,0.006793853,,,,,
12/6/2022,12:53:48,5331.499,37,4960619.31,0.001971554,14868580.34,0.004671007,24777300.8,0.005244033,34684311.65,0.006416133,44592024.81,0.006786933,,,,,
12/6/2022,12:53:49,5332.596,37,4960619.23,0.001971709,14868580.34,0.00467092,24777300.23,0.005241273,34684311.77,0.006415067,44592024.68,0.006789307,,,,,
12/6/2022,12:53:52,5335.355,37,4960619.06,0.001971814,14868580.44,0.00467152,24777299.38,0.005241547,34684311.63,0.006414933,44592000.54,0.006790533,,,,,
12/6/2022,12:53:53,5336.422,37,4960619.13,0.001971839,14868580.55,0.0046718,24777299.55,0.005241633,34684311.63,0.00641564,44592006.49,0.006800833,,,,,
12/6/2022,12:53:55,5337.865,37,4960619.16,0.00197178,14868580.67,0.004672133,24777299.59,0.005242113,34684311.77,0.006415767,44592008.02,0.00680436,,,,,
12/6/2022,12:53:56,5339.152,37,4960619.27,0.001971815,14868580.54,0.004671987,24777299.87,0.005241273,34684311.52,0.00641624,44592006.88,0.006810027,,,,,
12/6/2022,12:53:57,5340.435,37,4960619.31,0.001971791,14868580.69,0.00467228,24777300.02,0.00524168,34684311.37,0.006414873,44592007.56,0.00679766,,,,,
12/6/2022,12:53:59,5342.772,37,4960619.38,0.001971877,14868580.76,0.0046724,24777299.87,0.00523992,34684311.28,0.006416767,44592006.08,0.006806147,,,,,
12/6/2022,12:54:02,5345.359,37,4960619.37,0.001971744,14868580.37,0.004672027,24777298.14,0.005237087,34684311.22,0.006418187,44592006.68,0.006811193,,,,,
12/6/2022,12:54:03,5346.631,37,4960619.55,0.001971775,14868580.26,0.004672027,24777298.05,0.00523632,34684311.31,0.006418907,44592007.29,0.00682316,,,,,
12/6/2022,12:54:05,5348.108,37,4960619.71,0.001971669,14868580.26,0.004672027,24777298.33,0.005236187,34684311.2,0.006418873,44592007.5,0.00683992,,,,,
12/6/2022,12:54:06,5349.234,37,4960619.77,0.001971694,14868580.28,0.004672167,24777297.85,0.005235993,34684311.13,0.00641852,44592007.02,0.006849167,,,,,
12/6/2022,12:54:07,5350.659,37,4960619.89,0.001971703,14868580.4,0.004672447,24777297.14,0.00523946,34684311.08,0.006417747,44592007.23,0.006849133,,,,,
12/6/2022,12:54:08,5351.741,37,4960619.96,0.001971793,14868580.16,0.00467158,24777295.9,0.005240473,34684310.78,0.006418067,44592013.23,0.006840167,,,,,
12/6/2022,12:54:10,5353.2,37,4960620.07,0.001971759,14868580.39,0.00467204,24777295.94,0.005241347,34684310.97,0.0064174,44592013.38,0.006845033,,,,,
12/6/2022,12:54:10,5353.2,37,4960620.07,0.001971759,14868580.39,0.00467204,24777295.94,0.005241347,34684310.97,0.0064174,44592013.38,0.006845033,,,,,
12/6/2022,12:54:11,5354.488,37,4960620.09,0.001971821,14868580.34,0.00467212,24777296.46,0.005242827,34684310.81,0.006417673,44592001.38,0.00684812,,,,,
12/6/2022,12:54:11,5354.489,37,4960620.09,0.001971821,14868580.34,0.00467212,24777296.46,0.005242827,34684310.81,0.006417673,44592001.38,0.00684812,,,,,
12/6/2022,12:54:14,5357.042,37,4960620.25,0.001971927,14868580.2,0.004671787,24777295.8,0.0052413,34684310.73,0.006418633,44592006.52,0.006849667,,,,,
12/6/2022,12:54:14,5357.042,37,4960620.25,0.001971927,14868580.2,0.004671787,24777295.8,0.0052413,34684310.73,0.006418633,44592006.52,0.006849667,,,,,
12/6/2022,12:54:16,5359.596,37,4960620.39,0.001971925,14868580.61,0.004673087,24777295.02,0.00524158,34684311.31,0.006418893,44591987.88,0.00683648,,,,,
12/6/2022,12:54:18,5360.884,37,4960620.46,0.001971973,14868580.35,0.00467292,24777295.5,0.005242233,34684311.05,0.006418807,44591975.61,0.006833453,,,,,
12/6/2022,12:54:18,5360.884,37,4960620.46,0.001971973,14868580.35,0.00467292,24777295.5,0.005242233,34684311.05,0.006418807,44591975.61,0.006833453,,,,,
12/6/2022,12:54:21,5364.55,37,4960620.33,0.001972077,14868580.11,0.004672693,24777296.08,0.005243867,34684311.69,0.006417973,44591987.09,0.006822213,,,,,
12/6/2022,12:54:24,5367.155,37,4960620.37,0.00197207,14868579.21,0.004671373,24777296.1,0.00524566,34684311.51,0.0064192,44591985.3,0.006819513,,,,,
12/6/2022,12:54:25,5368.255,37,4960620.37,0.001972148,14868579.16,0.00467166,24777296.28,0.005246233,34684311.53,0.00641878,44591960.54,0.006810773,,,,,
12/6/2022,12:54:26,5369.742,37,4960620.33,0.001972183,14868579.13,0.004671733,24777296.08,0.005247467,34684311.43,0.006419193,44591959.97,0.006795887,,,,,
12/6/2022,12:54:28,5370.856,37,4960620.25,0.001972258,14868579.01,0.004671867,24777296.02,0.005249867,34684311.59,0.00641842,44591956.09,0.006804807,,,,,
12/6/2022,12:54:29,5372.297,37,4960620.21,0.001972243,14868579.07,0.00467204,24777296.06,0.005251527,34684311.69,0.006418613,44591956.18,0.00682814,,,,,
12/6/2022,12:54:32,5374.885,37,4960620.2,0.001972157,14868579.03,0.004672233,24777298.11,0.005250267,34684311.27,0.006418787,44591958.64,0.00684424,,,,,
12/6/2022,12:54:33,5375.968,37,4960620.24,0.001972149,14868578.73,0.004671633,24777297.73,0.005248713,34684311.2,0.006418233,44591958.87,0.006839653,,,,,
12/6/2022,12:54:34,5377.206,37,4960620.29,0.001972129,14868578.69,0.00467178,24777297.3,0.005250853,34684311.2,0.00641786,44591959.61,0.006844927,,,,,
12/6/2022,12:54:35,5378.727,37,4960620.22,0.001972141,14868578.46,0.0046715,24777296.93,0.005251253,34684310.99,0.006419053,44591959.56,0.006850153,,,,,
12/6/2022,12:54:36,5379.746,37,4960620.14,0.001972215,14868578.62,0.004672033,24777296.07,0.005251207,34684310.95,0.00641838,44591959.59,0.0068588,,,,,
12/6/2022,12:54:38,5381.283,37,4960620.07,0.0019723,14868578.8,0.00467246,24777296.55,0.005251353,34684310.95,0.006418327,44591960.2,0.006846473,,,,,
12/6/2022,12:54:38,5381.283,37,4960620.07,0.0019723,14868578.8,0.00467246,24777296.55,0.005251353,34684310.95,0.006418327,44591960.2,0.006846473,,,,,
12/6/2022,12:54:40,5383.808,37,4960620.08,0.001972384,14868578.72,0.004672767,24777295.96,0.00524918,34684310.68,0.006419273,44591959.07,0.006821953,,,,,
12/6/2022,12:54:42,5384.922,37,4960619.93,0.00197245,14868578.65,0.00467288,24777294.96,0.005246647,34684311.01,0.006420447,44591958.35,0.006817167,,,,,
12/6/2022,12:54:43,5386.38,37,4960619.87,0.001972472,14868578.47,0.004672947,24777295.07,0.005245513,34684310.88,0.006421113,44591958.85,0.006818207,,,,,
12/6/2022,12:54:44,5387.681,37,4960619.76,0.001972508,14868578.31,0.004672827,24777294.32,0.005246627,34684308.26,0.006419393,44591958.93,0.006807367,,,,,
12/6/2022,12:54:44,5387.681,37,4960619.76,0.001972508,14868578.31,0.004672827,24777294.32,0.005246627,34684308.26,0.006419393,44591958.93,0.006807367,,,,,
12/6/2022,12:54:46,5388.967,37,4960619.7,0.001972527,14868578.44,0.00467312,24777294.41,0.00524684,34684308.27,0.006420313,44591959.44,0.006821593,,,,,
12/6/2022,12:54:46,5388.967,37,4960619.7,0.001972527,14868578.44,0.00467312,24777294.41,0.00524684,34684308.27,0.006420313,44591959.44,0.006821593,,,,,
12/6/2022,12:54:47,5390.001,37,4960619.72,0.00197261,14868578.45,0.004673327,24777293.85,0.005245313,34684308.28,0.006420353,44591959.75,0.006809213,,,,,
12/6/2022,12:54:51,5394.109,37,4960619.69,0.001972935,14868578.28,0.004673233,24777292.76,0.005246227,34684308.89,0.006416033,44591933.6,0.006845807,,,,,
12/6/2022,12:54:51,5394.109,37,4960619.69,0.001972935,14868578.28,0.004673233,24777292.76,0.005246227,34684308.89,0.006416033,44591933.6,0.006845807,,,,,
12/6/2022,12:54:53,5396.65,37,4960619.59,0.001972802,14868578.33,0.004673533,24777292.12,0.00524726,34684308.69,0.006417847,44591946.73,0.006845273,,,,,
12/6/2022,12:54:53,5396.65,37,4960619.59,0.001972802,14868578.33,0.004673533,24777292.12,0.00524726,34684308.69,0.006417847,44591946.73,0.006845273,,,,,
12/6/2022,12:54:54,5397.716,37,4960619.46,0.001972887,14868578.25,0.004673567,24777290.84,0.00524728,34684309.01,0.006418287,44591960.61,0.00684898,,,,,
12/6/2022,12:54:56,5398.97,37,4960619.46,0.001973012,14868578.19,0.004673667,24777290.78,0.005246967,34684308.76,0.00641928,44591962.02,0.0068604,,,,,
12/6/2022,12:54:57,5400.491,37,4960619.35,0.001973091,14868578.07,0.00467366,24777290.77,0.005247833,34684308.69,0.00641842,44591937.17,0.006861607,,,,,
12/6/2022,12:54:58,5401.542,37,4960619.35,0.001973101,14868577.99,0.00467366,24777291.69,0.005247173,34684308.68,0.006417387,44591934.67,0.006857387,,,,,
12/6/2022,12:55:00,5402.986,37,4960619.29,0.00197318,14868578.07,0.004673827,24777292.06,0.005248513,34684308.83,0.006416513,44591942.16,0.006860393,,,,,
12/6/2022,12:55:01,5404.05,37,4960619.33,0.001973238,14868577.97,0.004673953,24777291.49,0.0052466,34684308.73,0.006417913,44591917.44,0.006869373,,,,,
12/6/2022,12:55:02,5405.305,37,4960619.36,0.001973254,14868578,0.004674107,24777291.16,0.005247333,34684308.22,0.006417767,44591919.19,0.006871667,,,,,
12/6/2022,12:55:03,5406.591,37,4960619.23,0.001973312,14868577.94,0.00467414,24777289.99,0.005247993,34684308.42,0.006414467,44591927.39,0.006858647,,,,,
12/6/2022,12:55:06,5409.381,37,4960618.95,0.001973374,14868578.13,0.004674653,24777290.86,0.005249093,34684308.23,0.006413447,44591928.34,0.00686642,,,,,
12/6/2022,12:55:06,5409.381,37,4960618.95,0.001973374,14868578.13,0.004674653,24777290.86,0.005249093,34684308.23,0.006413447,44591928.34,0.00686642,,,,,
12/6/2022,12:55:07,5410.701,37,4960618.87,0.00197335,14868578,0.004674673,24777290.65,0.005250033,34684308.22,0.00641362,44591928.95,0.00688168,,,,,
12/6/2022,12:55:07,5410.701,37,4960618.87,0.00197335,14868578,0.004674673,24777290.65,0.005250033,34684308.22,0.00641362,44591928.95,0.00688168,,,,,
12/6/2022,12:55:11,5414.572,37,4960618.57,0.001973515,14868577.99,0.004675473,24777292.1,0.00524656,34684308.44,0.00641492,44591931.01,0.006886067,,,,,
12/6/2022,12:55:11,5414.572,37,4960618.57,0.001973515,14868577.99,0.004675473,24777292.1,0.00524656,34684308.44,0.00641492,44591931.01,0.006886067,,,,,
12/6/2022,12:55:12,5415.607,37,4960618.57,0.001973408,14868578.09,0.0046761,24777292.2,0.005246327,34684308.26,0.00641568,44591937.22,0.00689868,,,,,
12/6/2022,12:55:14,5417.128,37,4960618.5,0.001973532,14868577.76,0.004675813,24777292.08,0.005246173,34684308.19,0.006415587,44591937.15,0.00690426,,,,,
12/6/2022,12:55:14,5417.128,37,4960618.5,0.001973532,14868577.76,0.004675813,24777292.08,0.005246173,34684308.19,0.006415587,44591937.15,0.00690426,,,,,
12/6/2022,12:55:16,5419.699,37,4960618.27,0.001973719,14868577.88,0.004676567,24777291.24,0.005243893,34684308.34,0.0064154,44591950.74,0.00691206,,,,,
12/6/2022,12:55:16,5419.699,37,4960618.27,0.001973719,14868577.88,0.004676567,24777291.24,0.005243893,34684308.34,0.0064154,44591950.74,0.00691206,,,,,
12/6/2022,12:55:18,5420.985,37,4960618.07,0.001973816,14868577.76,0.004676493,24777290.97,0.0052443,34684308.11,0.006416187,44591956.76,0.006899287,,,,,
12/6/2022,12:55:18,5420.985,37,4960618.07,0.001973816,14868577.76,0.004676493,24777290.97,0.0052443,34684308.11,0.006416187,44591956.76,0.006899287,,,,,
12/6/2022,12:55:19,5422.239,37,4960617.93,0.001973838,14868577.68,0.004676587,24777291.97,0.005245653,34684307.64,0.006417467,44591951.05,0.00690866,,,,,
12/6/2022,12:55:19,5422.239,37,4960617.93,0.001973838,14868577.68,0.004676587,24777291.97,0.005245653,34684307.64,0.006417467,44591951.05,0.00690866,,,,,
12/6/2022,12:55:21,5424.749,37,4960617.83,0.0019738,14868577.62,0.00467682,24777292.24,0.005245313,34684307.11,0.006417747,44591988,0.00689888,,,,,
12/6/2022,12:55:21,5424.749,37,4960617.83,0.0019738,14868577.62,0.00467682,24777292.24,0.005245313,34684307.11,0.006417747,44591988,0.00689888,,,,,
12/6/2022,12:55:24,5427.305,37,4960617.38,0.001973798,14868577.68,0.004677847,24777290.79,0.005247247,34684306.61,0.0064189,44591988.5,0.00692886,,,,,
12/6/2022,12:55:24,5427.305,37,4960617.38,0.001973798,14868577.68,0.004677847,24777290.79,0.005247247,34684306.61,0.0064189,44591988.5,0.00692886,,,,,
12/6/2022,12:55:28,5431.114,37,4960617.21,0.00197389,14868577.31,0.004678153,24777290.34,0.005248747,34684305.92,0.006420327,44591952.06,0.00692948,,,,,
12/6/2022,12:55:30,5433.733,37,4960616.96,0.001973913,14868576.77,0.004677473,24777289.45,0.005249193,34684305.62,0.006421067,44591973.03,0.0069315,,,,,
12/6/2022,12:55:30,5433.733,37,4960616.96,0.001973913,14868576.77,0.004677473,24777289.45,0.005249193,34684305.62,0.006421067,44591973.03,0.0069315,,,,,
12/6/2022,12:55:33,5436.335,37,4960616.86,0.001973985,14868576.26,0.00467684,24777290.1,0.005246047,34684306.13,0.006422667,44591977.9,0.006900093,,,,,
12/6/2022,12:55:33,5436.335,37,4960616.86,0.001973985,14868576.26,0.00467684,24777290.1,0.005246047,34684306.13,0.006422667,44591977.9,0.006900093,,,,,
12/6/2022,12:55:34,5437.168,37,4960616.71,0.001974054,14868576.18,0.00467698,24777289.53,0.005246687,34684305.9,0.006424247,44591977.86,0.006894107,,,,,
12/6/2022,12:55:35,5438.609,37,4960616.66,0.001974047,14868575.98,0.004676913,24777289.8,0.005247433,34684306.43,0.00642526,44591977.64,0.00687636,,,,,
12/6/2022,12:55:36,5439.69,37,4960616.51,0.001974134,14868575.89,0.004677007,24777275.22,0.005218287,34684314.75,0.0064391,44591976.98,0.00688552,,,,,
12/6/2022,12:55:38,5441.165,37,4960616.21,0.001974214,14868575.66,0.004677087,24777274.95,0.005215867,34684314.63,0.00644004,44591975.87,0.00688026,,,,,
12/6/2022,12:55:39,5442.295,37,4960616.09,0.001974248,14868575.71,0.00467772,24777278.03,0.005223427,34684318.92,0.006446307,44591975.34,0.006892327,,,,,
12/6/2022,12:55:40,5443.533,37,4960616.09,0.001974348,14868575.62,0.004677773,24777276.9,0.00522478,34684318.77,0.006447793,44591974.4,0.00687538,,,,,
12/6/2022,12:55:42,5444.85,37,4960615.8,0.001974287,14868575.49,0.004678027,24777276.21,0.005223893,34684318.36,0.00644802,44591973.9,0.006890447,,,,,
12/6/2022,12:55:43,5446.402,37,4960615.67,0.001974279,14868575.24,0.004677807,24777275.35,0.005225173,34684318.24,0.006449313,44591949.99,0.00690282,,,,,
12/6/2022,12:55:43,5446.402,37,4960615.67,0.001974279,14868575.24,0.004677807,24777275.35,0.005225173,34684318.24,0.006449313,44591949.99,0.00690282,,,,,
12/6/2022,12:55:44,5447.688,37,4960615.5,0.001974288,14868575.12,0.004677907,24777275.12,0.005225533,34684317.88,0.006450733,44591950.15,0.00690886,,,,,
12/6/2022,12:55:44,5447.688,37,4960615.5,0.001974288,14868575.12,0.004677907,24777275.12,0.005225533,34684317.88,0.006450733,44591950.15,0.00690886,,,,,
12/6/2022,12:55:47,5450.229,37,4960615.48,0.00197433,14868574.76,0.004677907,24777274.66,0.00522782,34684317.4,0.006452733,44591955.85,0.0069123,,,,,
12/6/2022,12:55:47,5450.229,37,4960615.48,0.00197433,14868574.76,0.004677907,24777274.66,0.00522782,34684317.4,0.006452733,44591955.85,0.0069123,,,,,
12/6/2022,12:55:49,5452.784,37,4960615.26,0.001974257,14868574.36,0.00467792,24777274.35,0.00522774,34684316.81,0.006454207,44591955,0.006908033,,,,,
12/6/2022,12:55:49,5452.784,37,4960615.26,0.001974257,14868574.36,0.00467792,24777274.35,0.00522774,34684316.81,0.006454207,44591955,0.006908033,,,,,
12/6/2022,12:55:52,5455.371,37,4960615.01,0.001974141,14868573.96,0.00467802,24777274.22,0.0052272,34684315.92,0.00645816,44591959.83,0.006921827,,,,,
12/6/2022,12:55:52,5455.371,37,4960615.01,0.001974141,14868573.96,0.00467802,24777274.22,0.0052272,34684315.92,0.00645816,44591959.83,0.006921827,,,,,
12/6/2022,12:55:55,5457.975,37,4960614.74,0.001974055,14868573.58,0.004678413,24777273.43,0.00522622,34684315.21,0.0064618,44591971.77,0.00690562,,,,,
12/6/2022,12:55:55,5457.975,37,4960614.74,0.001974055,14868573.58,0.004678413,24777273.43,0.00522622,34684315.21,0.0064618,44591971.77,0.00690562,,,,,
12/6/2022,12:55:56,5459.23,36.99,4960614.58,0.001974045,14868573.35,0.004678307,24777273.18,0.00522736,34684314.94,0.006463033,44591971.4,0.00692772,,,,,
12/6/2022,12:55:56,5459.23,36.99,4960614.58,0.001974045,14868573.35,0.004678307,24777273.18,0.00522736,34684314.94,0.006463033,44591971.4,0.00692772,,,,,
12/6/2022,12:55:58,5461.739,37,4960614.39,0.001974002,14868573.01,0.00467856,24777272.75,0.005227873,34684314.28,0.006464733,44591951.03,0.00692732,,,,,
12/6/2022,12:55:58,5461.739,37,4960614.39,0.001974002,14868573.01,0.00467856,24777272.75,0.005227873,34684314.28,0.006464733,44591951.03,0.00692732,,,,,
12/6/2022,12:56:01,5464.294,37,4960614.31,0.001973848,14868572.65,0.00467856,24777272.58,0.005228987,34684313.89,0.006467253,44591944.9,0.0069331,,,,,
12/6/2022,12:56:01,5464.294,37,4960614.31,0.001973848,14868572.65,0.00467856,24777272.58,0.005228987,34684313.89,0.006467253,44591944.9,0.0069331,,,,,
12/6/2022,12:56:02,5465.579,37,4960614.28,0.001973851,14868572.5,0.004678713,24777270.71,0.00523042,34684313.7,0.006469973,44591957.06,0.006944307,,,,,
12/6/2022,12:56:02,5465.579,37,4960614.28,0.001973851,14868572.5,0.004678713,24777270.71,0.00523042,34684313.7,0.006469973,44591957.06,0.006944307,,,,,
12/6/2022,12:56:05,5468.119,37,4960614.13,0.001973848,14868572.11,0.004679113,24777270.21,0.005230233,34684313.33,0.006471813,44591968.73,0.006955387,,,,,
12/6/2022,12:56:05,5468.119,37,4960614.13,0.001973848,14868572.11,0.004679113,24777270.21,0.005230233,34684313.33,0.006471813,44591968.73,0.006955387,,,,,
12/6/2022,12:56:07,5470.708,37,4960614.13,0.001973839,14868571.5,0.004678807,24777269.99,0.005233,34684312.39,0.006475413,44591965.76,0.006939027,,,,,
12/6/2022,12:56:07,5470.708,37,4960614.13,0.001973839,14868571.5,0.004678807,24777269.99,0.005233,34684312.39,0.006475413,44591965.76,0.006939027,,,,,
12/6/2022,12:56:09,5471.977,37,4960614.21,0.001973848,14868571.38,0.004679093,24777270.23,0.005231247,34684312.03,0.006477047,44591964.23,0.006943533,,,,,
